UserName,Handle,Timestamp,Comments,Likes,Retweets,Text
ALC,@AntLC87,2020-10-07T16:27:05.000Z,"Replying to 
@mario_delgado
 @Mx_Diputados
 and 
@GobiernoMX¿Cómo el #FONDEN?
Qué asco que crean que ayudan quitando algo que, durante años, sí funcionaba, para ahora levantarse el cuello de que ""hacen"" algo bueno, la misma chingadera que en el #SeguroPopular y el incapaz #INSABI.",,,12
Lima NewsWeek,@LimaNewsWeek,2020-10-07T16:27:05.000Z,Inician con 100 mil mdp compra de medicinas con intervención de oficina de ONU - Animal Político http://dlvr.it/Rj6nCT #compra #consolidada #insabi #medicamentos #ONU,,4,
veronica rangel lopez,@VerpniVr,2020-10-07T16:27:05.000Z,"Se puede caer más bajo? ...
@tatclouthier
 demuestra que no hay límites para la bajeza, odio y resentimiento de los que integran 
@PartidoMorenaMx
...  #Cáncer #Fideicomi
 #INSABI #SOSFideicomisosDDHHQuote Tweet
Tatiana Clouthier
@tatclouthier
 · Oct 6, 2020
Replying to @dioj6416 @adrianellle and @MaleficentVR
Parece que aprendiste poco de tu cáncer. Por lo menos no decir tantas imprecisiones y adaptar las cosas a lo que crees que es. Puedo puntualizar tus verdades a medias desde ayer.",,,2
ajdelafuente,@ajdelafuente,2020-10-07T16:27:05.000Z,"El año pasado no se escuchó a la oposición en la Cámara de 
@Mx_Diputados
 y las broncas por falta de recursos del #Insabi costaron vidas.

Esta noche la historia se repite. La oposición no podrá evitar que se eliminen los fideicomisos ¿Cuántas vidas costará en 2021 esta decisión?",1,1,1
Daniel Malacara D,@Malacara67,2020-10-07T16:27:05.000Z,"#RT 
@MovCiudadanoGto
: RT 
@arielrodvaz
: Diputadas y diputados de oposición tomamos tribuna, en contra de que MORENA también elimine el Fondo de Salud para el Bienestar, con el que #INSABI atiende enfermedades graves.The following media includes potentially sensitive content. Change settings
View
Diputados Ciudadanos and Movimiento Ciudadano Guanajuato",,,
SanSan sin CO2che,@sansansan,2020-10-07T16:27:05.000Z,"Si no hay dinero para damnificados y se les hace bolas el engrudo como en #Insabi #Rifa #imss #Covid18 acuérdense que 
@mario_delgado
 subió acuerdo para desaparecer #Fonden porque quiere ser presidente de morena. Los vulnerables del país le valen.Quote Tweet
Mario Delgado
@mario_delgado
 · Oct 6, 2020
Toda mi solidaridad con la población de los estados de Quintana Roo y Yucatán. Estaremos al pendiente para tomar las acciones necesarias desde la @Mx_Diputados en apoyo a la atención que está proporcionando el @GobiernoMX",,2,2
Ariel Rodríguez V.,@arielrodvaz,2020-10-07T16:27:05.000Z,"Diputadas y diputados de oposición tomamos tribuna, en contra de que MORENA también elimine el Fondo de Salud para el Bienestar, con el que #INSABI atiende enfermedades graves.Diputados Ciudadanos and Movimiento Ciudadano Guanajuato",1,12,19
RAUL ESPINOSA MTZ,@raulespinosamtz,2020-10-07T16:27:05.000Z,"Por la implantación del #INSABI que ha dejado en el desamparo a millones de personas en un tema fundamental, como es la atención médica.",,2,4
Diario Contrapeso Ciudadano,@ContrapesoC,2020-10-06T04:40:00.000Z,"#País | El 1 de octubre, padres de niños con cáncer denunciaron a López Obrador y a los titulares del #IMSS, #INSABI; y la 
@SSalud_mx
 por falta de medicamentos, hoy anuncian nuevas escuelas de béisbol.En la 4T, escuelas de béisbol, si; medicamentos para niños con cáncer, no - Contrapeso
En la llamada 4T, la prioridad es el deporte favorito del presidente; mientras que el abasto de medicamentos para niños con cáncer está en segundo plano.
contrapesociudadano.com",2,17,12
CNTamaulipas,@CNTAMAULIPAS,2020-10-06T04:40:00.000Z,#Nacional | #México invertirá 100 mil millones de pesos en medicamentos para 2021: #Insabi https://cntamaulipas.mx/2020/10/05/mexico-invertira-100-mil-millones-de-pesos-en-medicamentos-para-2021-insabi/…,,,
FactorRh / Positivo,@revistafactorrh,2020-10-06T04:40:00.000Z,"#medicamentos 
#cofepris 
#INSABI 
#UNOPSQuote Tweet
Héctor Rendón
@rendonhector
 · Oct 5, 2020
En su primera sesión informativa d la Oficina d las Naciones Unidas d Servicios para Proyectos (UNOPS), para comprar medicamentos, dice tener una lista d 800 empresas q podrían participar. En México no hay más de 300, incluyendo internacionales. Sospecho que tiene muchas piratas",,,
La Silla Rota,@lasillarota,2020-10-06T04:40:00.000Z,"#Nación | Entérate: El #Insabi ya inició las sesiones informativas para la compra de diversos medicamentos y equipo. Se contará con el apoyo de la Organización de las Naciones Unidas. *epInsabi gastará 100 mil mdp en compras de medicina vía la ONU
Arrancan las sesiones informativas para la compra de medicamentos que realizará el Insabi con el apoyo de la Organización de las Naciones Unidas
lasillarota.com",,2,3
ricardo hernandez co,@ricas0013,2020-10-06T04:40:00.000Z,"Replying to 
@migbang
 and 
@slchecolgLa verdad, les duele.

Decidir un futuro del país sin un plan sustentable lo lleva a gobernar con ocurrencias.

Ahí tienes la #rifaaviónpresidencial, perdió dinero.
En el #insabi perdió
Cancelo el aeropuerto y perdió mas dinero..

Esta perdiendo demasiado dinero.

Pierden dinero",1,,
SanSan sin CO2che,@sansansan,2020-10-06T04:40:00.000Z,"#Fonden es un #fideicomiso que se ha encargado de proveer recursos A TIEMPO para #DesastresNaturales como #Tabasco ahora. Habla de eficiencia el gobierno que todavía no tiene reglas de operación de #Insabi y deja morir a niños mexicanos por falta de medicinas. #AsíNo Quote Tweet
REFORMA
@Reforma
 · Oct 4, 2020
""Hay fideicomisos que tienen un desempeño impecable, pero en estos momentos esa figura administrativa no es lo más recomendable ante la situación que estamos viviendo"", dijo Mario Delgado #RegístrateGratis https://reforma.com/SCqmsf",,1,
Doña Coneja Esperancita Alterna,@damade4a,2020-10-06T04:40:00.000Z,"Así el #INSABI en Morelia,  no hay vacuna para prevenir la RABIA a personas mordidas por canes en los CENTROS DE SALUD  DE SECTOR PÚBLICO , pobres médicos y pacientes #NosQuierenMuertos MALDITO GOBIERNO RATA #LópezDestructor 
@SSalud_mx",,26,30
Arturo Olvera,@ArturoOlveraEto,2020-10-06T04:40:00.000Z,"Replying to 
@SinEmbargoMX#insabi",,,
Acción Ciudadana Frente a la Pobreza,@FrenteaPobreza,2020-10-06T04:40:00.000Z,"Desde #FrentealaPobreza estamos impulsando una petición ciudadana a la Cámara de #Diputados para que se asigne 1 punto del #PIB —240 mil mdp— a #Insabi e #IMSS Bienestar, en el #presupuesto2021. Conoce más: https://eluniversal.com.mx/opinion/rogelio-gomez-hermosillo-m/primero-los-pobres… ¡Comparte y firma en 
@Change_Mex
!¿Primero los pobres?
Si en la salud no se genera un piso de igualdad, el discurso a favor de “los pobres” queda hueco El proyecto de presupuesto 2021 para la salud es inaceptable. Pareciera que no vivimos en la peor...
eluniversal.com.mx",,1,5
visionliberal,@visionliberal,2020-10-06T04:40:00.000Z,"Replying to 
@adiazpi
 @notimxm
 and 6 othersPero Tenemos el #INSABI para la supervivenciavdel PUEBLO Mexicano !!! ",,,
Yolanda Martínez López,@Yola_MartinezL,2020-10-06T04:40:00.000Z,"Esta semana, el Gdor. 
@alejandromurat
 nos comparte las 5 acciones de la semana:
Arranca la campaña de vacunación contra la influenza 
.
Se da seguimiento a la implementación del #INSABI 
.
Se evaluaron avances en la reconstrucción de templos y obras en el estado 
.Quote Tweet
Alejandro Murat
@alejandromurat
 · Oct 3, 2020
Las cinco acciones de esta semana están enfocadas en priorizar la salud de las familias oaxaqueñas. Además, continuamos fortaleciendo la unidad y el trabajo a favor del crecimiento económico y social de Oaxaca.",1,11,18
Marinada,@nochesjazzy,2020-10-06T04:40:00.000Z,"#Cozumel también se queda sin médicos y enfermeras para atender #Covid  por culpa del #INSABI   #Salud #MéxicoCozumel también se queda sin médicos y enfermeras contra el Covid; Insabi no renovó contratos
Director de la clínica y del instituto a nivel estatal no han dado a conocer su postura sobre la falta de personal y contratos.
sipse.com",,,
EsmeraldaFortunato,@EsmeraldaFortu2,2020-10-06T04:40:00.000Z,"Replying to 
@samuel_garciasQue ignorante y desinformado estas, los mexicanos que compramos nuestro cachito, ya pagamos ""el arca de Noe"" y los boletos no vendidos, le fueron DONADOS al #INSABI que es el motivo de nuestro esfuerzo.
#AmorConAmorSePaga",,,
EsmeraldaFortunato,@EsmeraldaFortu2,2020-10-01T06:06:35.000Z,"En México los hipócritas golpistas de 
@AccionNacional
 y 
@PRI_Nacional
 aparté de desvergonzados son hipócritas, destruyeron el sistema de salud y ahora atacan al gobierno que en dos años hecho a andar 300 hospitales.
#México #4taTransformación
#INSABI
@teleSURtv
 @ActualidadRTQuote Tweet
Miguel Ángel Navarro
@MiguelANavarroQ
 · Sep 30, 2020
La oposición critica todo aquello que olvidó cuando estaba en el poder. Quienes hoy atacan al Secretario de Salud dejaron 350 hospitales abandonados y médicos precarizados. No tienen autoridad moral.

¡Ánimo, Secretario Alcocer! 
¡Tenemos mucho Gobierno, tenemos mucho Presidente!",,,1
Marion,@marion_soy,2020-10-01T06:06:35.000Z,"Replying to 
@EdnaJaime
 and 
@DeniseDresserGEl 63% del presupuesto de la Secretaría de Salud se ejercerá a través del Instituto de Salud para el Bienestar  #insabi que 
NO EXISTE",,,
Edna Jaime,@EdnaJaime,2020-10-01T06:06:35.000Z,"Tanta austeridad ¿y para qué?

63% del presupuesto de la Secretaría de Salud se ejercerá a través del Instituto de Salud para el Bienestar #Insabi, que no cuenta con Reglas de Operación que lo obliguen a evaluar sus resultados y a promover un trato justo para los beneficiarios",17,184,377
Radio Turquesa,@radioturquesa,2020-10-01T06:06:35.000Z,"#Cancun I Sin renovar, contratos de empleados por #INSABI en el #ISSSTE, este miércoles 30 de septiembre vencieron los contratos de 29 elementos médicos que fueron empleadosSin renovar, contratos de empleados por INSABI en el ISSSTE
Sin renovar, contratos de empleados por INSABI en el ISSSTE, este miércoles 30 de septiembre vencieron los contratos de 29 elementos médicos que fueron empleados
turquesanews.mx",,,
Turquesa News,@infoturquesa,2020-10-01T06:06:35.000Z,"#Cancun I Sin renovar, contratos de empleados por #INSABI en el #ISSSTE, este miércoles 30 de septiembre vencieron los contratos de 29 elementos médicos que fueron empleadosSin renovar, contratos de empleados por INSABI en el ISSSTE
Sin renovar, contratos de empleados por INSABI en el ISSSTE, este miércoles 30 de septiembre vencieron los contratos de 29 elementos médicos que fueron empleados
turquesanews.mx",,,
EsmeraldaFortunato,@EsmeraldaFortu2,2020-10-01T06:06:35.000Z,"Replying to 
@sandra_barbaEn #México ya no hay ciudadanos invisibles, por ellas que tendrán una pensión, que ya tienen la salud como un derecho, por sus nietos que tendrán educación universitaria, porque en Los Pinos ya no hay vendepatrias, soy mexicana de la #4taTransformación
#INSABI
#BecasBenitoJuarez",,,
Samuel García,@samuel_garcias,2020-10-01T06:06:35.000Z,"¿Qué es más importante para la Secretaría de Salud, atender el cáncer o repartir los cachitos del avión presidencial? 
El #Insabi gastó millones de pesos en la rifa, mientras niños y mujeres con cáncer no tenían medicamentos ni quimioterapias.",26,36,106
EsmeraldaFortunato,@EsmeraldaFortu2,2020-10-01T06:06:35.000Z,"Replying to 
@DrEricDingPeople from #Mexico  get daily updates and advice from the director of their health department, but the USA always ignores there are other countries in America the CONTINENT, with fully working public health systems
Check 
@INSABI_mx
  to learn about it.
#INSABI
#4taTransformación",,,
Partido del Trabajo en el Senado,@PtSenado,2020-10-01T06:06:35.000Z,"Con la creación del #INSABI el gobierno de México creo la oportunidad real para que todos los mexicanos reciban servicios de salud gratuitos, destacó la senadora 
@Corasenadora1
 
 
#Salud",,2,8
ricardo hernandez co,@ricas0013,2020-10-01T06:06:35.000Z,"Según el soñador eterno para diciembre ya debe de estar funcionando el #insabi al cien %

Jejeje jejeje jejeje jejeje jejeje jejeje jejeje jejejeQuote Tweet
Cecy ®
@cecyfernandez
 · Sep 30, 2020
El Seguro Popular funciona bien y salvó vidas.

El INSABI ni existe, ni funciona y los mexicanos no tienen atención médica

#SaludDeCuarta",,,
EsmeraldaFortunato,@EsmeraldaFortu2,2020-09-27T14:49:10.000Z,"Es temporada de dengue, es temporada de precauciones.
#INSABI
#Mexico
#Guatemala
#ElSalvador
#CostaRicaQuote Tweet
SALUD México
@SSalud_mx
 · Sep 27, 2020
¡Juntos contra el #Dengue!

Sigue estas recomendaciones ¡Que no te pique!

Sin criaderos no hay mosquitos, y sin mosquitos no hay dengue.
GIF",,,
Adriana Pérez,@7Adrix,2020-09-27T14:49:10.000Z,"Replying to 
@juliangt2011Sin contar que #desabasto de medicamentos afecta también a diabéticos, VIH positivos y a quienes padecen enfermedades terminales. 
Sin contar que la caprichosa desaparición del #SeguroPopular con consecuente implantación de inoperante #INSABI dejó sin protección A LOS MÁS POBRES.",1,4,4
Noticias Querétaro,@noticiasdeqro,2020-09-27T14:49:10.000Z,"#INSABI |El secretario de Salud, Julio Ramírez, señaló que en próximas semanas se definirá el recurso para el equipamiento del nuevo Hospital General, pues el INSABI no ha sesionado para definir si aportará los recursos necesarios

https://n9.cl/m1b2g

#NoticiasDeQueretaro",,,2
EsmeraldaFortunato,@EsmeraldaFortu2,2020-09-27T14:49:10.000Z,"Este es el #México de la #4taTransformación: comprometido con la salud y con la cooperación internacional.
@teleSURtv
 @Hispantv
 @RT_America
 @RTultimahora
 @laradiodelsur
 @lapizarraOK
 @Canal_BoliviaTV
 @canalcatorcemx
 @Enrique_Trz
 
#INSABI
#MexicoQuedateEnCasaLeyendoQuote Tweet
Marcelo Ebrard C.
@m_ebrard
 · Sep 25, 2020
Les comparto que se ha enviado a Ginebra, Suiza, el Compromiso para compra de vacunas a través de COVAX. México asegura su participación en la principal iniciativa multilateral para garantizar acceso universal a la vacuna contra Covid-19.",,,
Erik Ortuño,@erik_ortuno,2020-09-27T14:49:10.000Z,¿Alguien sabe si el #INSABI ya tiene reglas de operación o sigue operando sin marco legal? Es pregunta seria.,1,11,29
hojaderutamx,@hojaderutamexic,2020-09-27T14:49:10.000Z,"Salud Edoméx gestiona ante #INSABI la reactivación del proceso para concluir el Hospital General de Tlalnepantla 
@SaludEdomex
 @INSABI_mx
 @Edomex
 http://ow.ly/WSby50BBSIe",,3,
Silvia Mejía,@sime974,2020-09-27T14:49:10.000Z,"#Insabi #Tampico En el recinto también se encuentra la Secretaría de Salud de Tamaulipas gloria de Jesús Molina Gamboa.Arriba el Director del INSABI a Tampico | Expreso
En el recinto también se encuentra la Secretaría de Salud de Tamaulipas gloria de Jesús Molina Gamboa.
expreso.press",,,
Liz,@LizzQro,2020-09-27T14:49:10.000Z,"Lic. 
@andreafloresva5
  ¿Ya Querétaro, ya dijo si al #Insabi???Quote Tweet
Presencia Universitaria
@PresenciaUni
 · Sep 25, 2020
#FinanzasPúblicas | Aún está indefinido el financiamiento para equipar el nuevo Hospital General de #Queretaro, señaló Julio César Ramírez, titular de la @SSalud_Qro

El @INSABI_mx no ha sesionado para ello, aclaró, pero ya han contemplado que el @gobqro proporcione el recurso",1,1,1
Teotihuacan en línea,@TeotihuacanL,2020-09-27T14:49:10.000Z,#Edomex Salud Estatal gestiona ante #INSABI reactivación para concluir Hospital General de #Tlalnepantla https://teotihuacanenlineadiario.com/2020/09/salud-estatal-gestiona-ante-insabi.html…,,,
CARLOS LOPEZ ARRIAGA,@LopezArriagaMX,2020-09-27T14:49:10.000Z,"Replying to 
@CodigoMagentaMx
 @IndepOficialMex
 and 
@SNietoCastilloLO VAN A RIFAR, al que se lo saque (algún hospital del #Insabi) le darán el equivalente en pesos.",,,
MV Noticias,@emevenoticias,2020-09-27T14:49:10.000Z,"Se compromete Gobierno Federal a concluir Hospitales de #Matamoros y #CiudadMadero

El Director General del #INSABI Juan Ferrer se comprometió a destinar los recursos necesarios para su conclusión, así como del Hospital General de Matamoros",,,
Edoméx Informa,@edomexinforma_,2020-09-24T20:49:40.000Z,".
@SaludEdomex
 busca la reactivación de la obra del Hospital General de Tlalnepantla; el Doctor Gabriel O´shea Cuevas se reúne con el titular del #INSABI para dar continuidad al proceso administrativo y financiero de este proyecto.

Más detalles: https://bit.ly/2HvDfU7",,1,3
Congreso del Edo SLP,@CongresoEdoSLP,2020-09-24T20:49:40.000Z,"Asimismo, excitativa al titular del #INSABI informar razones de suspensión de dichas terapias en precitado nosocomio, y acciones para garantizar continuidad del servicio en actual  ejercicio presupuestal y subsecuentes.",,,
BettyEsparza,@BettyGordon_,2020-09-24T20:49:40.000Z,"Replying to 
@BrozitaR
 and 
@lopezobrador_Les quitó el #SeguroPopular y les dió el #INSABI, AY ese #Lopez #PliegoPetitorioFRENAAA",,,
Edgar R.N.,@Edgardo_RN00,2020-09-24T20:49:40.000Z,"Replying to 
@FinancieroMSería interesante que 
@lopezobrador_
 dijera de cuanto fue la 'ganancia' de la NO #rifaaviónpresidencial para que los hospitales de todo el país hagan cuentas del dinero o insumos que les mandará el #Insabi
Sería bueno que manden esa ayuda YA, pues aún estamos en contingencia",,,2
Dr. Fifí,@dr_r_sanchez,2020-09-24T20:49:40.000Z,"@colsanrafaeldf
@AlcCuauhtemocMx
 
En la clinica 4 de #INSABI 
Vacuna antirrábica perros y gatos.
GRATIS
Triple viral $200",1,1,3
Eunice Rendón,@EuniceRendon,2020-09-24T20:49:40.000Z,"@ITAM_mx
 gracias por la invitación para moderar y platicar sobre los retos del #INSABI para la cobertura en salud, sin duda un tema fundamental a discutir en la coyuntura actual. Nos vemos mañana a las 5:00 PM. #NoSeLoPierdan 
@sofiacharvel
 @fercoba
 @rperez_cuevas",1,5,11
EsmeraldaFortunato,@EsmeraldaFortu2,2020-09-24T20:49:40.000Z,"Replying to 
@diprietonayeli
 and 
@AlphaGoblinEsta gente se niega a ver el beneficio que la #4taTransformación le ha traído al pueblo de México, para empezar el #INSABI salvó vidas las #BecasBenitoJuarez garantizan la educación de millones de jóvenes mexicanos. Ya no tenemos narcotraficantes a cargo de la seguridad nacional.",,,
EsmeraldaFortunato,@EsmeraldaFortu2,2020-09-24T20:49:40.000Z,"Replying to 
@damianzepeda
 and 
@AccionNacionalSe le recuerda al pueblo de #México que bajo la criminal administración de 
@FelipeCalderon
 se abandonaron hospitales a medio construir. Hasta los chayoterosde 
@NTelevisa_com
 tuvieron que admitirlo.
Gracias a la #4taTransformacion
por el #INSABI",,,
EsmeraldaFortunato,@EsmeraldaFortu2,2020-09-24T20:49:40.000Z,"Replying to 
@danmtzterrazas
 and 
@AccionNacionalSe le recuerda al pueblo de #México que bajo la criminal administración de 
@FelipeCalderon
 se abandonaron hospitales a medio construir. Hasta los chayoterosde 
@NTelevisa_com
 tuvieron que admitirlo.
Gracias a la #4taTransformacion
por el #INSABI",,,
EsmeraldaFortunato,@EsmeraldaFortu2,2020-09-24T20:49:40.000Z,"Replying to 
@AccionNacionalSe le recuerda al pueblo de #México que bajo la criminal administración de 
@FelipeCalderon
 se abandonaron hospitales a medio construir. Hasta los chayoterosde 
@NTelevisa_com
 tuvieron que admitirlo.
Gracias a la #4taTransformacion
por el #INSABI
https://google.com/amp/s/news.culturacolectiva.com/mexico/250-hospitales-en-mexico-se-encuentran-en-abandonados-o-inconclusos/amp/…",,,
monterreyinforma,@monterreyinfo,2020-09-24T20:49:40.000Z,"#ElAjedrecista reflexiona sobre la visita del director del #INSABI a Nuevo León; el rumbo de la salud no es electoral, por el momento; y hasta en las plataformas digitales ocurren #JaqueMate #ColumnaEditorialJaque Mate por El Ajedrecista
Visita del director del INSABI a Nuevo León; el rumbo de la salud no es electoral, por el momento y hasta en las plataformas digitales ocurren robos…
monterreyinforma.com",,,
Raulita Enanalgona.,@rulho07,2020-09-22T16:04:05.000Z,"Me gustaría saber si su tratamiento, incluyendo la cirugía, lo lleva en el #INSABIQuote Tweet
El MIJIS
@mijisoficial
 · Sep 22, 2020
A veces da miedo aceptar la realidad. Hoy entro a cirugía después de 1 año de luchar contra el cancer.

Me alejé y guardé la noticia sin ver que podía lastimar a quienes me aman.

Les juro que la voy a librar y chambearé hasta mi último gramo de vida; nunca dejo luchas a medias",,,
luis perbus,@jorgeperezbu,2020-09-22T16:04:05.000Z,"Replying to 
@ElSoberano_mx
 and 
@DiegodelBosqueVMejor escribe de la desaparición de #Lozoya ya vez que era la estrella en las mañaneras de #ElCacas y ya no dice ni PÍO PIO PÍO o de la presa dos bocas que está quedando a toda madre o del arqueólogo del #INSABI 
                      ",,,
Lorena Garcia R,@LorenaGarciaRmz,2020-09-22T16:04:05.000Z,"Una declaración del presidente en una ‘mañanera’ crea confusión y ahora le dicen a los trabajadores del Hospital General de Tijuana que no recibirán Bono COVID, que es solo para IMSS, pero que gracias por su servicio durante la pandemia. #COVID19mx #Covid #Tijuana #INSABI #AMLOQuote Tweet
Punto Norte
@punto_norte
 · Sep 21, 2020
La líder sindical comentó que mientras las personas están haciendo “fiestas y bailes y borracheras, y nosotros sí estamos arriesgando la vida”. https://puntonorte.info/2020/09/21/bono-covid-solo-para-el-imss-trabajadores-de-hospital-general-no-lo-recibiran/… Vía @punto_norte",,,
Alberto,@RuizGal8,2020-09-22T16:04:05.000Z,"EL 
@ISSSTE_mx
 NO ESTÁ RESPONDIENDO A CUBRIR LA SALUD DE LAS PERSONAS MEDIANTE EL  #INSABI
@HLGatell
  @lopezobrador_Quote Tweet
Pie de Página
@PdPagina
 · Sep 21, 2020
A pregunta de Pie de Página, @HLGatell señala que la integración del sistema de salud se enfrenta a barreras administrativas. Destacó el convenio de intercambio de servicios entre gobiernos estatales y organismos federales de salud avanzaría en ese sentido
https://pscp.tv/GobiernoMX/1lPKqLovOoExb?t=58m17s…
Show this thread",,,
Milenio,@Milenio,2020-09-22T16:04:05.000Z,"Esto es lo que el #Insabi transferirá a cada estadoGuanajuato, Durango y Jalisco tendrán subsidio para atención médica
El Insabi transferirá 62 millones 510 mil 605 pesos a Durango, 190 millones 14 mil 270 pesos a Guanajuato y 116 millones 257 mil 50 pesos a Jalisco.
milenio.com",,3,6
Chiapas Hoy,@Chiapas_Hoy,2020-09-22T16:04:05.000Z,"EN #CHIAPAS, ]#RUTILIOESCANDÓN Y TITULAR DEL #INSABI ARRANCAN PROGRAMA NACIONAL CONTRA LA HEPATITIS “C” 
@RutilioEscandon
 
https://chiapashoy.com.mx/portada/en-chiapas-rutilio-escandon-y-titular-del-insabi-arrancan-programa-nacional-contra-la-hepatitis-c/…",,,1
Dr. Fifí,@dr_r_sanchez,2020-09-22T16:04:05.000Z,"#SantaMaríaLaRibera
@AlcCuauhtemocMx
 
En la clinica 4 de #INSABI ya tenemos servicio de Ginecología y Obstetricia. 
Embarazo
Planificación familiar 
Prevención de cáncer en la mujer 
Detección y tratamiento de infecciones de transmisión sexual 
Calidad de atención 
SIN COSTO",,4,1
Dr. Fifí,@dr_r_sanchez,2020-09-22T16:04:05.000Z,"@AlcCuauhtemocMx
 
En la clinica 4 de #INSABI ya tenemos servicio de Ginecología y Obstetricia. 
Embarazo
Planificación familiar 
Prevención de cáncer en la mujer 
Detección y tratamiento de infecciones de transmisión sexual 
Calidad de atención 
SIN COSTO",,,
Eunice Rendón,@EuniceRendon,2020-09-22T16:04:05.000Z,"#RT #noselopierdan ponentes de primera y tema de enorme relevancia en la coyuntura actual!! #INSABI #retos #Coberturaensalud #Acceso #Justicia 
@ITAM_mx
 @inspmxQuote Tweet
Sofia Charvel
@sofiacharvel
 · Sep 21, 2020
  Retos del INSABI. Jueves 24 de septiembre a las 5:00pm vamos a contar con la participación del Dr. Pedro Saturno del @inspmx quien es un especialista muy reconocido por sus aportaciones en calidad de la atención. @ITAM_mx #DerechoItam 
 twitter.com/sofiacharvel/s…",1,1,5
N30,@N30_GS,2020-09-22T16:04:05.000Z,"Y aún así lo defiendes #derechairo 
840,000,000.00 para ""amigos empresarios""
260,000,000.00 ""regalados"" al #INSABI 
480,000,000.00 ""no se vendieron""
No se va a cobrar impuestos a los ganadores... 
Esto no huele, apesta a otra estafa maestra del gobierno de la #4taTransformacionQuote Tweet
N30
@N30_GS
 · Sep 15, 2020
0:01
Tons quien se ganó el varo, suban credencial del IFE o #FB para conocerlos; no vaya a ser que algún empresario o político amigo de #AMLO se lo halla ganado.
Y a los que no, les encargo el pago a la #SAT para seguir manteniendo webones",,,
Jaime CCS,@JaimeCCS,2020-09-18T18:24:27.000Z,"Cuando se enferme López que haga su pedido a cualquiera de las clínicas del #insabi, ahí sobran tratamientos como este.",1,26,24
Chavo del Toro,@chavodeltoro,2020-09-18T18:24:27.000Z,"Consulta
@eleconomista
 #niñosconcáncer #insabi #rifa #imss #issste #presupuesto #medicinas",2,63,134
CG 2020 #vacuNADA,@CG_2020,2020-09-18T18:24:27.000Z,"#covidiotas #INSABI  #LopezYaNoPudo #MexicoDeLutoQuote Tweet
La Silla Rota
@lasillarota
 · Sep 18, 2020
#EspecialesLSR En el país la tasa de letalidad es de 10.60%, pero aumenta o disminuye dependiendo en qué institución son atendidos los pacientes. Aquí te dejamos los hospitales con mayor tasa de letalidad *rb  https://lasillarota.com/nacion/en-imss-issste-y-sedena-la-mas-alta-letalidad-por-coronavirus-covid-19-coronavirus-pandemia-gobierno/435517…",,,1
#RedUnidosSomosUnTsunami #LopezSeVa,@VVMLopezseva,2020-09-18T18:24:27.000Z,"Replying to 
@Santick6
 @lopezobrador_
 and 
@CarlosLoretGobierno de Ineptitud 
El fin de la Rifa era para Abastecer el #INSABI , 
Y quienes pagamos las Perdidas ? 
Los ciudadanos con Impuestos 
#OcupaZocalo919",,,1
Ivonne L d K,@IvonneLdK,2020-09-18T18:24:27.000Z,"Porqué no mejor pagaron medicinas #INSABI #AMLO #lopezCORRUPTO #LopezInmundoCorruptoQuote Tweet
RID Noticias
• Red de Información Digital
@RIDNoticias
 · Sep 17, 2020
 #Insabi recibirá ‘cachitos’ ganadores de premio en sorteo, que no fueron vendidos.
 El Instituto suma 40 premios ganados de los cien totales, equivalentes 37.740 millones de pesos más.
 Leer más: https://bit.ly/32DBjRs",,,
"RID Noticias
• Red de Información Digital",@RIDNoticias,2020-09-18T18:24:27.000Z," #Insabi recibirá ‘cachitos’ ganadores de premio en sorteo, que no fueron vendidos.
 El Instituto suma 40 premios ganados de los cien totales, equivalentes 37.740 millones de pesos más.
 Leer más: https://bit.ly/32DBjRsInstituto de Salud para el Bienestar and 8 others",,3,4
Dr. Hector Rossete,@HectorRossete,2020-09-18T18:24:27.000Z,"La desnutrición y obesidad infantil, son temas muy importantes que contemplaba #PROSPERA; ¡hoy! Son anónimos y olvidados por el #INSABI",3,151,364
Malvado Dr. Tocino,@jafetibanez,2020-09-18T18:24:27.000Z,"Replying to 
@ExpPoliticaAhora a ver si realmente va para el #INSABI",,,
SamantaR.,@SamantaR03,2020-09-18T18:24:27.000Z,"@JesusRCuevas
 termino la no rifa, endeudaron mas al #INSABI y tu pones tu twitt queriendo engañarnos! Crees que los mexicanos somos pendejos? Cachito a cachito estan destruyendo a Mexico.",,,
fifirulais,@Fifirulais3030,2020-09-18T18:24:27.000Z," Platíquenos Don Cacas, como le fué con la rifa?
 Puej,..cómo lej ejplico?

#AvionPresidencial #INSABI #InmundoChilloncito",5,99,187
Melina,@Melina94252051,2020-09-18T18:24:27.000Z,"@Claudiashein
 
#SinCorrupcionAlcanzaParaMas 
#INSABInopaga
#AndresManuelLopezObrador
si no es con ustedes a quien le solicitamos solucion a la falta de pago
de todos los médicos contratados por INSABI
URGE QUE NOS PAGUEN 
#INSABI
#TELEVISA 
#Aztecanoticias",,,
Instituto de Salud para el Bienestar,@INSABI_mx,2020-09-18T18:24:27.000Z,"El #INSABI felicita a los 13 hospitales públicos ganadores en el Gran Sorteo de la 
@lotenal
 equivalente al #AviónPresidencial; con el premio de 20 mdp que recibirá cada uno, fortalecerán sus servicios de salud para beneficio de la población que atienden. (1/2)",2,4,10
